Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z905883620_1_T1,Z905883620,-9.7,0.303,428.53,4.9031,5,0,57.69,2,32,none,none,low,REAL,Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)N4CC5C[C@H]6CC4C[C@@H](C5)C6)cc3C2=O)c1
ZINC000000658441_T1,ZINC000000658441,-9.7,0.303,465.291,3.1471,6,0,83.2,2,32,none,none,none,ZINC,O=C1[C@H]2[C@@H](C(=O)N1c1ccc(Cl)c(Cl)c1)C1([N+](=O)[O-])c3ccccc3C2c2ccccc21
ZINC000012086096_T1,ZINC000012086096,-9.7,0.303,448.909,3.4917,7,2,87.47,2,32,none,none,none,ZINC,O=C(c1cc(-c2ccccc2Cl)on1)N1C[C@H]2[C@H](CC[C@]23NC(=O)c2ccccc2N3)C1
ZINC000017191108_T1,ZINC000017191108,-9.7,0.303,429.479,2.1995,8,3,106.66,3,32,none,none,none,ZINC,C[C@H]1CCc2[nH]c3ccc(C(=O)NNC(=O)c4nn(C)c(=O)c5ccccc54)cc3c2C1
ZINC000059503337_T4,ZINC000059503337,-9.7,0.303,465.291,3.1471,6,0,83.2,2,32,none,none,none,ZINC,O=C1[C@H]2[C@H](C(=O)N1c1ccc(Cl)cc1Cl)C1([N+](=O)[O-])c3ccccc3C2c2ccccc21
ZINC000059503340_T2,ZINC000059503340,-9.7,0.303,465.291,3.1471,6,0,83.2,2,32,none,none,none,ZINC,O=C1[C@@H]2[C@@H](C(=O)N1c1ccc(Cl)cc1Cl)C1c3ccccc3C2([N+](=O)[O-])c2ccccc21
ZINC000064566614_T1,ZINC000064566614,-9.7,0.303,449.534,2.6105,8,0,102.5,3,32,none,none,low,ZINC,Cc1ccc(-c2nnc(-c3nn(C)c4c3CN(S(=O)(=O)c3ccccc3C)CC4)o2)cc1
ZINC000064566640_T1,ZINC000064566640,-9.7,0.303,449.534,2.6105,8,0,102.5,3,32,none,none,low,ZINC,Cc1ccc(-c2nnc(-c3nn(C)c4c3CN(S(=O)(=O)c3cccc(C)c3)CC4)o2)cc1
ZINC000409373928_T1,ZINC000409373928,-9.7,0.303,424.455,2.6229,6,0,83.2,2,32,none,high,none,ZINC,Cc1ccc(N2C(=O)[C@H]3[C@@H](C2=O)C2([N+](=O)[O-])c4ccccc4C3c3ccccc32)cc1C
ZINC000409373937_T4,ZINC000409373937,-9.7,0.303,424.455,2.6229,6,0,83.2,2,32,none,high,none,ZINC,Cc1ccc(N2C(=O)[C@@H]3[C@@H](C2=O)C2c4ccccc4C3([N+](=O)[O-])c3ccccc32)cc1C
ZINC000016001953_T2,ZINC000016001953,-9.7,0.294,441.461,2.669,6,1,69.72,1,33,low,high,none,ZINC,O=C1Nc2ccc(F)cc2[C@]12[C@@H]1C(=O)N(c3ccc4ccccc4c3)C(=O)[C@@H]1[C@@H]1CCCN12
ZINC000067262733_T1,ZINC000067262733,-9.7,0.294,458.927,4.6068,6,0,49.56,3,33,none,none,none,ZINC,Fc1ccccc1N1CCN(c2nc3c(-c4cccc(Cl)c4)nnn3c3ccccc32)CC1
ZINC000009059523_T1,ZINC000009059523,-9.7,0.294,439.47,4.1492,7,2,93.31,6,33,none,none,high,ZINC,Cc1c2ccc(OCC(=O)Nc3nc4ccccc4[nH]3)cc2oc(=O)c1Cc1ccccc1
ZINC000001444193_T4,ZINC000001444193,-9.7,0.294,429.474,3.7181,4,0,54.45,2,33,high,high,high,ZINC,O=CC12c3ccccc3C(c3ccccc31)[C@H]1C(=O)N(c3cccc4ccccc43)C(=O)[C@@H]12
ZINC000002416286_T1,ZINC000002416286,-9.7,0.294,431.446,5.6686,5,1,68.54,3,33,high,high,high,ZINC,O=C(Nc1ccc2c(c1)oc1ccccc12)c1cccc(-c2cc3ccccc3oc2=O)c1
PV-001826824543_1_T3,PV-001826824543,-9.7,0.294,456.383,3.7022,9,5,132.03,5,33,none,none,none,REAL,O=C(Nc1cccc(NC(=O)c2ccnc3[nH]c(O)nc23)c1)Nc1cccc(C(F)(F)F)c1
PV-001850779455_2_T2,PV-001850779455,-9.7,0.294,445.474,2.5468,8,3,117.51,5,33,high,none,none,REAL,CC(C)(C)c1ccc(-c2ccc(C(=O)NNC(=O)[C@H]3C(=O)Nc4ccccc4C3=O)o2)cc1
PV-001943612127_1_T2,PV-001943612127,-9.7,0.294,453.541,1.5851,9,1,96.77,5,33,none,none,high,REAL,Cc1ccc(C(=O)C2CCN(C(=O)Nc3ccn(CC(=O)N4CCOCC4)n3)CC2)c(C)c1
Z100388452_1_T3,Z100388452,-9.7,0.294,467.592,3.8047,8,2,111.61,4,33,none,none,none,REAL,C/C(=N\Nc1nc2ccccc2c(=O)n1C)c1cccc(S(=O)(=O)NC2CCCCCC2)c1
Z1021008308_1_T1,Z1021008308,-9.7,0.294,438.49,3.4892,8,1,93.01,4,33,none,none,none,REAL,Cc1ccccc1NC(=O)[C@@H]1CCc2ccccc2N1C(=O)c1cccc(-n2cnnn2)c1
Z1021139278_1_T4,Z1021139278,-9.7,0.294,464.505,1.9385,10,2,131.92,2,33,none,none,none,REAL,Cc1cc(=O)n2nc(NC(=O)c3cccc(S(=O)(=O)N4CCCc5ccccc54)c3)[nH]c2n1
Z1023497802_13_T1,Z1023497802,-9.7,0.294,450.469,2.2279,8,0,96.61,4,33,none,none,high,REAL,O=C(CN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O)N1CCC[C@@H](c2nc(-c3ccc(F)cc3)no2)C1
Z1023497802_4_T1,Z1023497802,-9.7,0.294,450.469,2.2279,8,0,96.61,4,33,none,none,high,REAL,O=C(CN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C1=O)N1CCC[C@H](c2nc(-c3ccc(F)cc3)no2)C1
Z1037874582_2_T1,Z1037874582,-9.7,0.294,439.514,4.5632,6,2,78.51,5,33,high,low,low,REAL,C=CC(=O)Nc1ccc(C(=O)N2c3ccccc3CC[C@H]2C(=O)Nc2ccccc2C)cc1
Z104122844_1_T1,Z104122844,-9.7,0.294,431.458,4.7089,8,0,95.41,5,33,none,none,none,REAL,c1ccc(-c2nnn(Cc3ccc(-c4nnc(-c5ccc6ccccc6n5)o4)cc3)n2)cc1
Z1074951074_1_T2,Z1074951074,-9.7,0.294,449.505,3.0695,8,2,96.97,3,33,none,none,none,REAL,C[C@@H]1Oc2ccc(C(=O)C3CCN(C(=O)Nc4ccc5c(c4)CCCO5)CC3)cc2NC1=O
Z1074951074_2_T2,Z1074951074,-9.7,0.294,449.505,3.0695,8,2,96.97,3,33,none,none,none,REAL,C[C@H]1Oc2ccc(C(=O)C3CCN(C(=O)Nc4ccc5c(c4)CCCO5)CC3)cc2NC1=O
Z1090158700_2_T3,Z1090158700,-9.7,0.294,443.458,2.3873,8,2,104.81,4,33,none,high,none,REAL,C[C@H]1Oc2ccc(C(=O)CN3C(=O)N[C@](C)(c4cccc5ccccc45)C3=O)cc2NC1=O
Z1158014800_1,Z1158014800,-9.7,0.294,438.529,3.8227,6,0,60.25,5,33,high,high,none,REAL,Cc1c(C(=O)N(C)C[C@@H]2OCCc3ccccc32)nnn1-c1ccc(-c2ccccc2)cc1
Z1170178187_1_T5,Z1170178187,-9.7,0.294,437.462,0.8374,9,1,101.44,4,33,none,none,none,REAL,Cc1cc(C)n(Cc2cccc(-c3noc(-c4c[nH]n5c4nc(=O)c4ccccc45)n3)c2)n1
Z1210196876_9_T1,Z1210196876,-9.7,0.294,442.513,2.9497,6,0,66.92,5,33,none,none,high,REAL,O=C1[C@@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C(=O)N1CC(=O)N1CCCc2cc(OCc3ccccc3)ccc21
Z1212622029_1_T3,Z1212622029,-9.7,0.294,436.474,3.6119,8,3,104.7,5,33,low,none,none,REAL,Cn1nc(-c2ccccc2)c2c(NC(=O)c3ccc(NC(=O)c4ccccc4)cc3)n[nH]c21
Z1240384725_2_T1,Z1240384725,-9.7,0.294,435.486,3.762,7,0,77.05,3,33,none,none,none,REAL,Cc1nnc([C@H]2Cc3ccccc3CN2C(=O)c2ccc(-n3cnc4ccccc43)cc2)o1
Z1251942719_2_T1,Z1251942719,-9.7,0.294,447.537,3.6228,8,2,100.36,4,33,none,none,none,REAL,Cc1nnc([C@H]2Cc3ccccc3CN2C(=O)c2ccc(C)c(NC(=O)NC(C)(C)C)c2)o1
Z1317698539_6_T1,Z1317698539,-9.7,0.294,440.498,4.1583,6,0,59.08,2,33,none,none,none,REAL,C[C@H]1CN(C(=O)[C@@H]2Cc3ccccc3O2)c2ccccc2N1C(=O)[C@H]1Cc2ccccc2O1
Z1360231623_2,Z1360231623,-9.7,0.294,443.593,3.638,6,0,54.26,5,33,none,none,high,REAL,Cc1c(C(=O)N2CC[C@@](C)(CCc3ccccc3)C2)nnn1-c1cccc2c1CCN(C)C2
Z1374246460_2_T1,Z1374246460,-9.7,0.294,437.545,3.9059,6,0,63.91,2,33,none,none,none,REAL,Cc1c(C(=O)N2CCC[C@@]3(CCCc4ccccc43)C2)nnn1-c1cccc2cnccc12
Z14012098_2_T1,Z14012098,-9.7,0.294,445.474,2.5282,8,2,104.81,3,33,low,high,none,REAL,CC(=O)Nc1ccc2c(CN3C(=O)N[C@@]4(CCCCc5ccccc54)C3=O)cc(=O)oc2c1
Z1499196632_1_T1,Z1499196632,-9.7,0.294,440.545,3.9719,6,2,78.67,5,33,high,high,none,REAL,NC(=O)c1cccc(CCNC(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)c1
Z1507809565_1_T1,Z1507809565,-9.7,0.294,443.502,4.4203,7,0,81.6,2,33,none,none,none,REAL,Cc1cc(-c2cc(C(=O)N3CCO[C@]4(CCc5ccccc54)C3)c3c(C)noc3n2)c(C)o1
Z1531777280_1_T1,Z1531777280,-9.7,0.294,448.432,3.8188,8,3,100.94,6,33,none,none,none,REAL,O=C(NCc1cccc(NC(=O)c2ccc(F)cc2)c1)Nc1ccn(-c2ncccc2F)n1
Z15390876_1_T1,Z15390876,-9.7,0.294,459.569,3.7313,6,0,92.67,6,33,none,none,none,REAL,Cc1nn(Cc2ccccc2)c2sc(C(=O)O[C@H](C)C(=O)N3CCc4ccccc4C3)cc12
Z1548044360_2,Z1548044360,-9.7,0.294,449.593,3.3268,6,1,69.72,2,33,none,none,none,REAL,Cc1ccc(C23C[C@@H]4C[C@@H](CC(C(=O)N5CCC6(CC5)NC(=O)N(C)C6=O)(C4)C2)C3)cc1C
Z1610507212_1_T1,Z1610507212,-9.7,0.294,436.47,5.4413,7,2,91.4,4,33,none,low,low,REAL,Cc1ccc(C)c(N2C(=O)c3ccc(C(=O)NNc4ccc5ccccc5n4)cc3C2=O)c1
Z1611908026_4,Z1611908026,-9.7,0.294,448.521,2.9036,8,2,90.98,3,33,none,none,none,REAL,C[C@H]1Oc2ccc(NC(=O)N3[C@H]4CC[C@@H]3CC(N(C)C(=O)c3ccccc3)C4)cc2NC1=O
Z1623729385_1,Z1623729385,-9.7,0.294,442.561,4.2805,6,3,77.23,2,33,none,none,none,REAL,Cc1ccc2[nH]c3c(c2c1)C[C@H](NC(=O)N1CCC([C@@H]2C(=O)Nc4ccccc42)CC1)CC3
Z1645925713_2_T1,Z1645925713,-9.7,0.294,445.482,1.8987,10,1,117.35,4,33,none,none,none,REAL,O=C1N[C@@]2(CCc3ccccc32)C(=O)N1Cc1nnc(C2CCN(c3ncccn3)CC2)o1
Z1647849684_1_T1,Z1647849684,-9.7,0.294,437.502,3.6075,7,1,80.12,3,33,high,high,none,REAL,Cc1c(C(=O)N2C[C@H](C)NC(=O)c3ccccc32)nnn1-c1ccc(-c2ccccc2)cc1
Z1663726138_1_T1,Z1663726138,-9.7,0.294,437.462,4.0056,9,1,111.62,6,33,none,none,none,REAL,CC(=O)Nc1cccc(-c2nnc(-c3ccc(Cn4nnc(-c5ccccc5)n4)cc3)o2)c1
Z1682389631_2_T3,Z1682389631,-9.7,0.294,442.434,1.5266,10,2,129.79,5,33,none,none,none,REAL,C[C@@]1(c2ccc(-c3noc(Cn4nc(-c5ccccc5)ccc4=O)n3)cc2)NC(=O)NC1=O
Z1685322434_2_T2,Z1685322434,-9.7,0.294,442.521,4.3955,8,1,100.8,4,33,none,none,none,REAL,Cc1cc(C)cc(C(=O)N2CCC[C@@H](c3nc(-c4cccc(-c5nnc(C)[nH]5)c4)no3)C2)c1
Z1685365186_1_T1,Z1685365186,-9.7,0.294,444.49,4.1346,8,0,96.61,3,33,none,none,low,REAL,CC(=O)N1CCC[C@H](c2noc(-c3ccc4c(c3)C(=O)N(c3cc(C)ccc3C)C4=O)n2)C1
Z1744186243_1_T1,Z1744186243,-9.7,0.294,437.473,4.2236,5,1,62.3,2,33,none,none,none,REAL,O=C(c1cc(-c2ccc(F)cc2)nc2ccccc12)N1CC[C@]2(C1)C(=O)Nc1ccccc12
Z1764988917_1_T2,Z1764988917,-9.7,0.294,447.44,4.8365,6,2,78.51,2,33,none,none,none,REAL,CC(=O)N1CCCc2cc(NC(=O)c3cc(F)cc4c(=O)c5cc(F)ccc5[nH]c34)ccc21
Z1834417335_13_T2,Z1834417335,-9.7,0.294,448.497,1.9805,7,1,86.37,4,33,none,none,high,REAL,O=C1[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C(=O)N1CC(=O)N1CCCC[C@H]1c1nc(-c2cccc(F)c2)c[nH]1
Z1846562584_1_T3,Z1846562584,-9.7,0.294,440.418,2.7245,10,2,126.12,4,33,none,none,none,REAL,O=C(CN1C(=O)Cn2c(cc3ccccc32)C1=O)Nc1nnc(-c2cc3ccccc3o2)[nH]1
Z1846565146_1_T3,Z1846565146,-9.7,0.294,445.434,2.5436,10,2,122.58,4,33,none,none,none,REAL,O=C(Nc1nnc(-c2cc3ccccc3o2)[nH]1)[C@@H]1CC(=O)N(c2ccc3c(c2)OCCO3)C1
Z1846569187_1_T3,Z1846569187,-9.7,0.294,436.434,2.7144,10,2,127.41,4,33,high,none,none,REAL,Cc1c(C(=O)Nc2nnc(-c3cc4ccccc4o3)[nH]2)nnn1-c1ccc2ncccc2c1
