Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z2170080630_1_T1,Z2170080630,-10.3,0.381,362.403,3.5214,4,1,53.17,1,27,none,none,none,REAL,O=C1CCc2cccc(C(=O)N3CCc4[nH]c5ccc(F)cc5c4C3)c2C1
Z2117253859_1,Z2117253859,-10.3,0.381,367.408,1.1632,8,2,100.36,3,27,none,none,none,REAL,Cc1noc([C@@H]2CCCCN2C(=O)NCc2cc(=O)[nH]c3ccccc23)n1
Z2117056719_7_T1,Z2117056719,-10.3,0.381,372.443,3.5251,6,1,71.26,2,27,none,none,none,REAL,Cc1noc([C@@H]2CCCCN2C(=O)N[C@H]2c3cccc(F)c3CC[C@H]2C)n1
Z2107681383_3_T1,Z2107681383,-10.3,0.381,364.448,3.608,6,1,71.26,3,27,none,high,none,REAL,Cc1noc([C@@H]2CCCCN2C(=O)N[C@@H](C)c2cccc3ccccc23)n1
Z2004570937_4_T1,Z2004570937,-10.3,0.381,358.44,3.2852,4,1,49.41,2,27,none,none,none,REAL,O=C1CCc2cc(C(=O)N3[C@H]4C=C(c5ccccc5)C[C@H]3CC4)ccc2N1
Z2003425446_199_T1,Z2003425446,-10.3,0.381,364.487,1.8239,4,1,49.41,6,27,none,none,none,REAL,CN(Cc1ccccc1)CC(C)(C)NC(=O)[C@]12[C@H]3C(=O)[C@H]4[C@@H]5C[C@H]([C@@H]41)[C@H]2[C@H]53
Z2001438029_6_T1,Z2001438029,-10.3,0.381,355.48,4.3144,2,0,20.31,2,27,none,none,none,REAL,O=C([C@H]1C[C@]12CCc1ccccc12)N1[C@H]2C=C(c3ccccc3)C[C@@H]1CC2
Z1983287849_16_T1,Z1983287849,-10.3,0.381,360.456,3.596,4,1,49.41,2,27,high,none,none,REAL,O=C1N[C@@]2(C[C@H]3C[C@H]2[C@H]2CCC[C@@H]32)C(=O)N1Cc1ccc2ccccc2c1
Z1973832360_1_T2,Z1973832360,-10.3,0.381,354.412,2.9275,5,1,61.88,1,27,none,none,none,REAL,Cc1nc2c(C(=O)N3Cc4ccccc4-c4ccccc4C3)ccnc2[nH]1
Z1962853049_3_T1,Z1962853049,-10.3,0.381,366.455,4.2994,4,0,44.76,4,27,none,none,none,REAL,Cc1ccc([C@@H]2C[C@@H](OC(=O)[C@@H]3CCc4cc(C)ccc4O3)CCO2)cc1
Z1890761359_1_T1,Z1890761359,-10.3,0.381,356.384,3.1421,6,2,83.81,4,27,none,none,none,REAL,O=c1[nH]c2ccccc2cc1CCc1nc(-c2c[nH]c3ccccc23)no1
Z1885374635_2_T2,Z1885374635,-10.3,0.381,355.396,3.0612,5,1,62.13,3,27,high,none,none,REAL,O=C(c1cc(-c2ccco2)[nH]n1)N1C[C@@H](c2ccccc2)c2ccccc21
Z1756317772_1_T1,Z1756317772,-10.3,0.381,367.383,1.8955,7,4,98.91,3,27,none,none,none,REAL,Cc1ccc2[nH]c(CNC(=O)Nc3cc4c(cc3F)NC(=O)CC4)nc2c1
Z1699255497_2_T1,Z1699255497,-10.3,0.381,366.435,3.7726,4,1,49.41,3,27,none,none,none,REAL,C[C@@]1(Cc2ccccc2)CCCN1C(=O)c1cc2c(cc1F)NC(=O)CC2
Z1697483928_2_T1,Z1697483928,-10.3,0.381,363.431,4.6601,3,0,37.38,2,27,none,none,none,REAL,O=C1CC[C@H]2CN(C(=O)C3(c4ccc(F)cc4)CCCC3)c3cccc1c32
Z1693162843_4_T1,Z1693162843,-10.3,0.381,363.46,3.6011,5,3,70.23,2,27,none,none,none,REAL,C[C@H]1CCCc2ccccc2[C@H]1NC(=O)Nc1ccc2c(c1)CCC(=O)N2
Z1623733482_2_T1,Z1623733482,-10.3,0.381,354.452,4.6277,3,1,32.34,2,27,high,high,none,REAL,CC(=O)N1CC[C@@H](NC2c3ccccc3-c3ccccc32)c2ccccc21
Z1619165833_2_T1,Z1619165833,-10.3,0.381,374.386,3.6416,5,2,59.59,2,27,none,none,none,REAL,O=C(N[C@H]1CCOc2ccc(F)cc21)N[C@@H]1CCCOc2c(F)cccc21
Z1593548260_2_T1,Z1593548260,-10.3,0.381,390.841,4.1468,5,2,59.59,2,27,none,none,none,REAL,O=C(N[C@H]1CCOc2ccc(F)cc21)N[C@@H]1CCCOc2c(Cl)cccc21
Z1434051595_1_T1,Z1434051595,-10.3,0.381,427.301,3.7979,6,4,96.25,4,27,low,high,none,REAL,C[C@H](NC(=O)Nc1ccc2cc(Br)ccc2c1)c1ccc(NC(N)=O)cc1
Z1375032765_2_T1,Z1375032765,-10.3,0.381,358.483,3.762,3,1,32.34,2,27,none,none,none,REAL,O=c1[nH]c2ccccc2cc1CN1CCC[C@@]2(CCCc3ccccc32)C1
Z1267350902_2_T1,Z1267350902,-10.3,0.381,367.448,2.9438,6,2,84.66,3,27,none,high,none,REAL,Cc1ccc(C)c([C@H]2CN(C(=O)c3ccc(NC(N)=O)cc3)[C@H](C)CO2)c1
Z1192441516_1_T1,Z1192441516,-10.3,0.381,355.436,3.966,3,0,29.54,2,27,none,none,none,REAL,O=C([C@@H]1COc2ccccc21)N1Cc2ccccc2[C@H](c2ccccc2)C1
Z1169272401_3_T1,Z1169272401,-10.3,0.381,374.386,3.6416,5,2,59.59,2,27,none,none,none,REAL,O=C(N[C@@H]1CCCOc2ccc(F)cc21)N[C@H]1CCOc2ccc(F)cc21
Z1157884962_4_T1,Z1157884962,-10.3,0.381,356.38,2.8808,5,1,66.48,3,27,none,none,none,REAL,O=C(NN1C(=O)c2ccccc2C1=O)[C@H]1C[C@H]1c1ccc2ccccc2c1
Z1082330088_1_T2,Z1082330088,-10.3,0.381,356.384,3.1729,6,2,83.45,1,27,none,none,none,REAL,O=C(Nc1nc2ccccc2c(=O)[nH]1)c1c2c(nc3ccccc13)CCC2
Z1021140316_1_T2,Z1021140316,-10.3,0.381,377.427,3.2176,7,2,114.4,1,27,none,none,high,REAL,Cc1cc(=O)n2nc(NC(=O)c3cc4c(s3)-c3ccccc3CC4)[nH]c2n1
PV-001960614440_7_T1,PV-001960614440,-10.3,0.381,368.45,4.6417,4,2,50.36,3,27,none,none,none,REAL,O=C(N[C@@H]1CCC[C@@H](c2ccccc2)C1)N[C@H]1CCOc2ccc(F)cc21
PV-001944652298_1_T1,PV-001944652298,-10.3,0.381,367.383,3.4022,7,2,81.07,3,27,none,none,none,REAL,C[C@]1(NC(=O)Nc2ccn(-c3ncccc3F)n2)CCOc2ccccc21
PV-001944250450_2_T1,PV-001944250450,-10.3,0.381,445.336,3.9899,5,2,83.65,2,27,low,high,none,REAL,O=C(Nc1ccc2cc(Br)ccc2c1)N[C@H]1CS(=O)(=O)Cc2ccccc21
PV-001935059443_1_T1,PV-001935059443,-10.3,0.381,401.869,4.1322,5,1,80.85,3,27,low,low,none,REAL,O=C1CCCc2cc(OS(=O)(=O)c3c(Cl)ccc4ccccc34)ccc2N1
PV-001935059191_1_T1,PV-001935059191,-10.3,0.381,381.451,3.8701,5,1,80.85,3,27,high,low,low,REAL,Cc1ccc2ccccc2c1S(=O)(=O)Oc1ccc2c(c1)CCCC(=O)N2
PV-001933247477_1_T1,PV-001933247477,-10.3,0.381,378.447,4.8037,4,0,68.82,4,27,none,none,none,REAL,O=C1CCCc2cc(OS(=O)(=O)c3cccc(-c4ccccc4)c3)ccc21
PV-001917488887_1,PV-001917488887,-10.3,0.381,363.46,2.8177,5,1,52.65,2,27,none,none,none,REAL,Cc1ccc2c(c1)N(CC(=O)N1c3ccccc3NC(=O)C1(C)C)CCC2
PV-001869058944_1_T1,PV-001869058944,-10.3,0.381,363.456,4.7752,4,1,53.68,3,27,none,none,low,REAL,Cc1ccc([C@@H]2CCN(C(=O)c3oc4ccccc4c3CO)C2(C)C)cc1
PV-001864155335_1_T1,PV-001864155335,-10.3,0.381,367.448,2.5399,6,2,82.53,3,27,low,none,none,REAL,CC1CCC(N2C[C@H](C(=O)Nc3ccc4nccc(O)c4c3)CC2=O)CC1
PV-001855589912_1_T2,PV-001855589912,-10.3,0.381,405.284,3.9103,6,2,74.33,4,27,none,none,none,REAL,O=C(NNc1cc(Cl)nc(Cl)c1)[C@@H]1CC(=O)N(c2ccc3c(c2)CCC3)C1
PV-001852604900_1_T2,PV-001852604900,-10.3,0.381,361.375,4.0957,5,3,78.01,3,27,low,low,none,REAL,Cc1ccc(F)c(-c2cc(NC(=O)c3ccc4ccccc4c3O)[nH]n2)c1
PV-001850314168_2,PV-001850314168,-10.3,0.381,363.372,1.4148,7,3,96.53,3,27,none,none,none,REAL,Cc1cc2cc(NC(=O)C[C@H]3Oc4ccccc4NC3=O)ccc2[nH]c1=O
PV-001849943680_2_T2,PV-001849943680,-10.3,0.381,380.834,2.5528,6,2,78.09,3,27,none,none,none,REAL,C[C@@H](c1nc2cc(Cl)ccc2[nH]1)N(C)C(=O)c1cc2ccccc2c(=O)[nH]1
PV-001849471539_1_T2,PV-001849471539,-10.3,0.381,374.434,2.9098,5,1,52.23,2,27,none,none,none,REAL,C[C@@H]1CCc2n[nH]c(C(=O)N3CCCN(c4cccc(F)c4F)CC3)c2C1
PV-001839417641_2_T1,PV-001839417641,-10.3,0.381,386.813,2.8505,6,2,78.09,3,27,none,none,none,REAL,O=C(Nc1n[nH]c2c(Cl)cccc12)[C@H]1CCC(=O)N(c2cccc(F)c2)C1
PV-001838758018_3_T1,PV-001838758018,-10.3,0.381,370.398,3.7207,4,1,49.41,2,27,none,none,none,REAL,C[C@@H]1Cc2cc(F)ccc2[C@@H](C)N1C(=O)C[C@@H]1C(=O)Nc2ccc(F)cc21
PV-001830301127_2_T2,PV-001830301127,-10.3,0.381,366.395,2.8274,6,2,78.09,3,27,none,none,none,REAL,C[C@@]1(C(=O)Nc2n[nH]c3ccc(F)cc23)CCCN1C(=O)c1ccccc1
PV-001828769604_1_T1,PV-001828769604,-10.3,0.381,359.472,3.381,4,0,38.13,3,27,none,none,none,REAL,CCCn1nc(C)c(C(=O)N2Cc3ccccc3-c3ccccc3C2)c1C
PV-001817786014_3,PV-001817786014,-10.3,0.381,376.333,2.9429,5,1,58.64,1,27,none,none,none,REAL,C[C@@H]1CN(C(=O)[C@H]2CC(=O)Nc3cc(F)ccc32)c2cc(F)c(F)cc2O1
PV-001817573199_2_T1,PV-001817573199,-10.3,0.381,375.305,1.5017,6,2,78.51,1,27,none,none,none,REAL,O=C1C[C@@H](C(=O)N2CC(=O)Nc3cc(F)c(F)cc32)c2ccc(F)cc2N1
PV-001812531402_1_T1,PV-001812531402,-10.3,0.381,357.456,4.3045,4,1,54.88,4,27,none,none,none,REAL,C[C@H](Cc1cnc2ccccc2n1)C(=O)Nc1ccc2c(c1)C=CCCC2
PV-001812528368_1_T1,PV-001812528368,-10.3,0.381,359.428,3.4189,5,2,70.56,4,27,none,none,none,REAL,O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1ccc2c(c1)C=CCCC2
PV-001812450145_1_T1,PV-001812450145,-10.3,0.381,365.447,4.5666,3,0,29.54,2,27,none,none,none,REAL,CC1(C)CO[C@H](c2cccc(F)c2)CN1C(=O)c1ccc2c(c1)CCC=C2
PV-001807671516_1_T1,PV-001807671516,-10.3,0.381,381.858,4.1086,4,0,46.61,1,27,none,none,none,REAL,Cc1ccc2c(c1)CN(C(=O)c1cc(=O)c3ccc(Cl)cc3o1)C(C)(C)C2
PV-001802887736_1_T1,PV-001802887736,-10.3,0.381,387.837,4.1602,4,0,46.61,4,27,none,none,none,REAL,Cc1ccc(N2C[C@H](C(=O)O[C@@H]3CCc4cc(Cl)ccc43)CC2=O)cc1F
ZINC000013127790_T1,ZINC000013127790,-10.3,0.381,359.344,2.2047,8,1,97.19,2,27,none,none,none,ZINC,O=C1c2ccccc2C(=O)N1c1nc2n(n1)[C@@H](c1ccccc1)CC(=O)N2
ZINC000299755143_T1,ZINC000299755143,-10.3,0.381,366.424,2.3986,8,1,88.93,2,27,low,low,none,ZINC,COc1ccc2[nH]c3c(c2c1)CN(C(=O)[C@H]1CCCCn2nnnc21)CC3
ZINC000247787995_T1,ZINC000247787995,-10.3,0.381,365.403,3.0591,4,1,55.4,3,27,none,none,none,ZINC,O=C(NCc1cccc(F)c1)[C@@H]1[C@H]2[C@@H]1CC[C@]21CC(=O)c2ccccc2O1
