Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
PV-001955148436_2_T1,PV-001955148436,-9.2,0.341,362.515,4.7851,3,2,41.13,3,27,none,none,none,REAL,CC1(CNC(=O)N[C@H]2CCC(C)(C)c3ccccc32)Cc2ccccc2C1
Z1473412632_2_T1,Z1473412632,-9.2,0.329,371.439,3.7304,5,3,70.23,3,28,none,high,high,REAL,O=C(NNC(=O)c1cccc2ccccc12)N[C@H]1[C@@H]2CCc3ccccc3[C@@H]21
Z1429363779_2_T1,Z1429363779,-9.2,0.329,370.451,4.7986,4,2,52.57,2,28,high,high,none,REAL,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)N1CCc2ccccc2[C@H]1CO
PV-001825815596_1_T1,PV-001825815596,-9.2,0.329,371.395,2.2782,6,3,87.3,3,28,none,none,none,REAL,Cc1c(C(=O)NNC(=O)c2ccc3ccccc3c2)[nH]c(=O)c2ccccc12
PV-001796055641_4_T1,PV-001796055641,-9.2,0.329,376.498,5.1968,4,1,50.69,3,28,none,none,none,REAL,Cc1ccc(C)c(C2=NO[C@@H](C(=O)N[C@H]3CCC(C)(C)c4ccccc43)C2)c1
ZINC000000622200_T1,ZINC000000622200,-9.2,0.317,384.43,4.5649,4,0,52.6,5,29,none,none,high,ZINC,Cc1c(C)c(=O)oc2cc(OCC(=O)c3ccc(-c4ccccc4)cc3)ccc12
Z2782420202_1_T1,Z2782420202,-9.2,0.317,387.482,1.8051,5,1,52.65,1,29,none,none,none,REAL,CN1CCC2(CC1)CN(C(=O)c1c[nH]c(=O)c3ccccc13)Cc1ccccc12
Z2154914109_6_T4,Z2154914109,-9.2,0.317,391.47,2.993,6,1,69.72,2,29,none,none,none,REAL,CC(=O)N1C[C@H]2CCC[C@H](N3C(=O)N[C@@H](c4ccc5ccccc5c4)C3=O)[C@@H]2C1
Z1816108318_1_T1,Z1816108318,-9.2,0.317,380.446,3.4692,4,1,49.41,2,29,none,high,none,REAL,O=C(c1c[nH]c(=O)c2ccccc12)N1CC=C(c2cccc3ccccc23)CC1
Z1571946543_1_T3,Z1571946543,-9.2,0.317,390.442,2.7882,7,2,94.89,2,29,none,none,none,REAL,Cc1cc(C)cc(C2=CCN(C(=O)c3cc(C)c4c(=O)[nH]c(O)nc4n3)CC2)c1
Z1172231620_1_T2,Z1172231620,-9.2,0.317,379.462,3.2304,4,2,53.49,2,29,none,none,none,REAL,O=c1[nH]c(NC[C@@H]2CC3c4ccccc4C2c2ccccc23)nc2ccccc12
Z1162535189_1_T1,Z1162535189,-9.2,0.317,387.413,4.4359,5,2,70.56,2,29,high,low,none,REAL,Cc1ccc(-c2ccc(C(=O)Nc3nc4ccccc4c(=O)[nH]3)c(F)c2)cc1C
PV-001969235131_1_T1,PV-001969235131,-9.2,0.317,387.482,3.0979,5,2,61.44,3,29,none,none,none,REAL,Cc1cc(C)cc(C2=CCN(C(=O)NCc3c[nH]c(=O)c4ccccc34)CC2)c1
PV-001842839623_2_T1,PV-001842839623,-9.2,0.317,400.399,4.2148,4,1,49.41,3,29,none,none,none,REAL,Cc1c(C(=O)N2CC[C@@H](c3cccc(C(F)(F)F)c3)C2)[nH]c(=O)c2ccccc12
PV-001819655835_7,PV-001819655835,-9.2,0.317,393.481,4.599,5,1,64.63,4,29,none,none,none,REAL,COC(=O)[C@]1(NC(=O)[C@H]2COc3cc(C)c(C)cc32)CC[C@@H](C)c2ccccc21
PV-001806848950_2_T1,PV-001806848950,-9.2,0.317,386.493,4.5816,4,1,49.41,4,29,none,none,none,REAL,C[C@@H](NC(=O)[C@H](C)c1ccc2ccccc2c1)C(=O)N1c2ccccc2C[C@@H]1C
ZINC000003612345_T1,ZINC000003612345,-9.2,0.307,390.437,5.7992,3,0,43.37,4,30,high,high,low,ZINC,O=C(Cc1cc2c(ccc3ccccc32)oc1=O)c1ccc(-c2ccccc2)cc1
Z996130932_1_T1,Z996130932,-9.2,0.307,423.536,3.4281,6,0,78.43,1,30,none,none,none,REAL,C[C@]1(C(=O)N2CCN(C3=NS(=O)(=O)c4ccccc43)CC2)CCCc2ccccc21
Z1869553990_4_T4,Z1869553990,-9.2,0.307,399.449,3.2798,6,1,69.72,3,30,none,none,none,REAL,Cc1ccc(N2CC[C@@H](N3C(=O)N[C@@H](c4ccc5ccccc5c4)C3=O)C2=O)cc1
Z1726979893_2_T1,Z1726979893,-9.2,0.307,401.465,2.9478,6,2,70.67,2,30,none,high,none,REAL,O=C(NNC(=O)N1CCC[C@@]2(C1)OCc1ccccc12)c1cccc2ccccc12
Z1674169958_2,Z1674169958,-9.2,0.307,399.493,4.206,5,2,61.44,3,30,none,high,none,REAL,O=C1NCCc2ccc(CNC(=O)N3CCC[C@H]3c3cccc4ccccc34)cc21
Z1389971656_3_T1,Z1389971656,-9.2,0.307,407.512,2.7853,6,1,69.72,4,30,none,none,high,REAL,O=C(NCCN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O)N1CCC[C@H](c2ccccc2)CC1
PV-001966039611_2_T1,PV-001966039611,-9.2,0.307,423.492,2.0733,7,3,112.75,4,30,none,high,none,REAL,O=C(Cc1cccc2ccccc12)NNC(=O)N[C@H]1CS(=O)(=O)Cc2ccccc21
PV-001955149424_4_T1,PV-001955149424,-9.2,0.307,405.54,5.3321,5,2,62.72,4,30,none,none,none,REAL,Cc1ccc(C2=NO[C@@H](CNC(=O)N[C@H]3CCC(C)(C)c4ccccc43)C2)cc1C
PV-001818621565_3_T1,PV-001818621565,-9.2,0.307,443.333,4.3189,3,0,29.54,1,30,none,none,none,REAL,CC1(C)COc2ccc(C(=O)N3C[C@@H]4[C@@H](C3)C(F)(F)C(F)(F)C(F)(F)C4(F)F)cc21
PV-001814345602_1_T1,PV-001814345602,-9.2,0.307,433.409,4.6045,6,1,109.42,4,30,none,low,low,REAL,CC1(C)OC(=O)c2c(C(=O)Nc3nnc(-c4cccc(C(F)(F)F)c4)s3)cccc21
ZINC000018120083_T1,ZINC000018120083,-9.2,0.297,401.464,4.1344,3,0,37.38,1,31,low,high,none,ZINC,O=C1[C@H]2[C@@H](C(=O)N1c1ccc3ccccc3c1)C1c3ccccc3C2c2ccccc21
ZINC000004015930_T1,ZINC000004015930,-9.2,0.297,401.464,4.1344,3,0,37.38,1,31,low,high,none,ZINC,O=C1[C@@H]2[C@@H](C(=O)N1c1ccc3ccccc3c1)C1c3ccccc3C2c2ccccc21
ZINC000030947680_T1,ZINC000030947680,-9.2,0.297,406.448,5.2355,7,3,99.61,5,31,none,none,none,ZINC,Oc1ccccc1-c1nc(/C=C/c2ccccc2)nc(Nc2nc3ccccc3[nH]2)n1
ZINC000101835174_T2,ZINC000101835174,-9.2,0.297,407.476,5.1293,6,2,71.84,4,31,none,none,none,ZINC,Cc1cccc(C(=O)Nc2nc3n(n2)[C@@H](c2ccccc2)C=C(c2ccccc2)N3)c1
Z929701230_1_T1,Z929701230,-9.2,0.297,413.476,3.7635,6,1,69.72,3,31,none,none,none,REAL,Cc1cccc2c1CCN2C(=O)CN1C(=O)N[C@](C)(c2ccc3ccccc3c2)C1=O
Z917573322_3_T2,Z917573322,-9.2,0.297,417.507,3.1167,6,2,78.51,3,31,none,none,none,REAL,CC1(C)CC[C@H](NC(=O)CN2C(=O)N[C@@]3(CCc4ccccc43)C2=O)c2ccccc21
Z654045360_1_T1,Z654045360,-9.2,0.297,405.456,4.3205,5,2,71.09,4,31,low,high,none,REAL,O=C(Cc1ccc2ccccc2c1)NNC(=O)c1cc2ccccc2c2cccnc12
Z2902754938_1_T5,Z2902754938,-9.2,0.297,410.432,4.0249,7,2,97.12,4,31,none,none,none,REAL,C[C@]1(c2cccc(-c3nc(-c4ccc(-c5ccccc5)cc4)no3)c2)NC(=O)NC1=O
Z2234599015_2_T2,Z2234599015,-9.2,0.297,411.46,3.4151,6,1,69.72,3,31,none,high,none,REAL,Cn1c(=O)c(CN2C(=O)N[C@@](C)(c3cccc4ccccc34)C2=O)cc2ccccc21
Z2232120680_1_T2,Z2232120680,-9.2,0.297,412.448,3.6297,7,2,94.89,2,31,none,none,none,REAL,Cc1cc(C(=O)N2CCc3ccccc3[C@@H]2c2ccccc2)nc2nc(O)[nH]c(=O)c12
Z2087236883_2_T1,Z2087236883,-9.2,0.297,410.476,3.9489,6,1,67.23,3,31,none,high,none,REAL,Cc1cc(C)cc(-n2nc(N3C(=O)N[C@@H](c4cccc5ccccc45)C3=O)cc2C)c1
Z1870480661_12_T1,Z1870480661,-9.2,0.297,422.498,4.4432,5,1,58.64,4,31,none,none,none,REAL,O=C1N[C@@H](C[C@H]2CCCc3ccccc32)C(=O)N1[C@@H]1CCO[C@@H](c2ccc(F)cc2)C1
Z1846603747_2_T1,Z1846603747,-9.2,0.297,412.531,4.7633,4,0,40.62,2,31,none,high,none,REAL,Cc1ccc2c(c1)CCN(C(=O)[C@H]1CCCN(C(=O)c3cccc4ccccc34)C1)C2
Z1752602875_3_T1,Z1752602875,-9.2,0.297,415.535,4.0078,5,2,61.44,1,31,none,none,none,REAL,CC1(C)CC[C@@H]2C[C@@H](NC(=O)N3CC[C@]4(C3)C(=O)Nc3ccccc34)c3cccc1c32
Z1742548866_2_T1,Z1742548866,-9.2,0.297,411.504,3.9611,5,3,70.23,4,31,none,none,none,REAL,C[C@@H](NC(=O)N[C@@H]1CCc2ccc(-c3ccccc3)cc21)c1ccc2c(c1)CC(=O)N2
Z1727068597_1_T1,Z1727068597,-9.2,0.297,409.484,4.3325,4,0,46.61,2,31,none,none,none,REAL,O=C1O[C@H](c2ccccc2)Cc2cc(C(=O)N3Cc4ccccc4C4(CC4)C3)ccc21
Z1684581876_1_T5,Z1684581876,-9.2,0.297,410.432,4.0249,7,2,97.12,4,31,none,none,none,REAL,C[C@]1(c2cccc(-c3noc(-c4ccc(-c5ccccc5)cc4)n3)c2)NC(=O)NC1=O
Z14135947_2_T2,Z14135947,-9.2,0.297,412.444,3.589,6,1,75.71,3,31,none,none,none,REAL,Cc1ccc2c(CN3C(=O)N[C@@](C)(c4ccc5ccccc5c4)C3=O)cc(=O)oc2c1
PV-001944972139_1_T1,PV-001944972139,-9.2,0.297,413.48,3.4118,7,3,88.05,4,31,none,none,none,REAL,Cc1cc(C)cc(-n2nc(NC(=O)NNC(=O)c3ccc4ccccc4c3)cc2C)c1
PV-001796053059_3_T2,PV-001796053059,-9.2,0.297,419.523,3.3708,6,2,78.51,4,31,none,low,none,REAL,Cc1ccc([C@]2(C)NC(=O)N(CC(=O)N[C@H]3CCC(C)(C)c4ccccc43)C2=O)cc1
ZINC000408994759_T1,ZINC000408994759,-9.2,0.287,417.507,5.3065,3,2,49.33,2,32,low,high,none,ZINC,O=C(O)c1ccc2c(c1)[C@@H]1c3ccccc3C[C@@H]1[C@@H](c1ccc3c4c(cccc41)CC3)N2
ZINC000196247496_T1,ZINC000196247496,-9.2,0.287,434.881,5.9464,4,0,52.08,2,32,high,high,none,ZINC,O=c1oc2ccc3ccccc3c2cc1-c1nc2ccc(Cl)cc2c(-c2ccccc2)n1
ZINC000102720207_T1,ZINC000102720207,-9.2,0.287,426.514,4.5435,5,0,49.85,3,32,low,low,none,ZINC,Cc1ccc([C@H]2[C@H]3C(=O)N(c4c(C)cc(C)cc4C)C(=O)[C@@H]3ON2c2ccccc2)cc1
Z383303418_2_T1,Z383303418,-9.2,0.287,424.542,5.2748,4,1,41.57,2,32,high,high,none,REAL,CN1CCC2(CC1)C[C@@H](NC(=O)c1ccc3c(c1)Cc1ccccc1-3)c1ccccc1O2
Z2176721349_1_T1,Z2176721349,-9.2,0.287,425.526,5.3375,4,1,57.61,3,32,none,none,none,REAL,O=C1CCc2cccc(C(=O)N3CCC(O)(c4ccc(-c5ccccc5)cc4)CC3)c2C1
Z1988867451_1_T1,Z1988867451,-9.2,0.287,435.437,3.9666,8,2,97.62,5,32,none,none,none,REAL,Cn1c(C(F)F)nc2cc(C(=O)NNc3nc(-c4ccccn4)nc4c3CCC4)ccc21
Z1972507579_1_T1,Z1972507579,-9.2,0.287,429.494,4.5674,5,1,54.34,3,32,none,none,none,REAL,Cn1cc(C(=O)N2CCC[C@H](NC(=O)c3ccc4ccccc4c3)C2)c2cc(F)ccc21
Z1740089529_1_T1,Z1740089529,-9.2,0.287,441.452,4.4119,5,0,52.98,3,32,none,none,none,REAL,Cc1cc(C)c2c(c1)CN(C(=O)c1nn(-c3cccc(C(F)(F)F)c3)c(C)cc1=O)CC2
Z1698172573_2_T2,Z1698172573,-9.2,0.287,443.478,4.3046,6,0,96.97,1,32,low,low,low,REAL,O=C1c2ccccc2S(=O)(=O)c2cc(C(=O)N3C[C@H]4CCC(=O)c5cccc3c54)ccc21
Z1682391572_1_T5,Z1682391572,-9.2,0.287,424.459,4.0873,7,2,97.12,5,32,none,none,none,REAL,C[C@]1(c2ccc(-c3noc(Cc4ccc(-c5ccccc5)cc4)n3)cc2)NC(=O)NC1=O
Z1603533364_1_T1,Z1603533364,-9.2,0.287,427.55,4.6636,6,1,63.05,2,32,none,none,none,REAL,CC1(C)CC[C@@H]2C[C@H](NC(=O)N3CCn4c(nnc4-c4ccccc4)C3)c3cccc1c32
Z1547587469_1_T1,Z1547587469,-9.2,0.287,423.519,4.6857,6,0,63.91,3,32,high,high,none,REAL,Cc1cc(C)nc(-n2nc(C(=O)N3CCCc4cc(-c5ccccc5)ccc43)cc2C)n1
Z1431635582_2_T1,Z1431635582,-9.2,0.287,431.49,2.34,7,2,95.58,3,32,none,none,none,REAL,CC1(C)C(=O)Nc2ccc(C(=O)CN3C(=O)N[C@@]4(CCCCc5ccccc54)C3=O)cc21
Z14136470_1,Z14136470,-9.2,0.287,426.471,4.0046,6,1,75.71,4,32,none,none,none,REAL,CCc1ccc2c(CN3C(=O)N[C@](C)(c4ccc5ccccc5c4)C3=O)cc(=O)oc2c1
Z14076286_2,Z14076286,-9.2,0.287,426.471,4.0046,6,1,75.71,4,32,none,high,none,REAL,CCc1ccc2c(CN3C(=O)N[C@@](C)(c4cccc5ccccc45)C3=O)cc(=O)oc2c1
Z1314149838_1_T2,Z1314149838,-9.2,0.287,423.431,3.7249,8,3,116.57,3,32,none,none,none,REAL,Cc1cc(C(=O)Nc2cccc(-c3ccc4ccccc4c3)n2)nc2nc(O)[nH]c(=O)c12
Z1144325540_3_T1,Z1144325540,-9.2,0.287,427.503,3.7722,6,2,78.51,4,32,none,none,none,REAL,Cc1ccc2c(c1)[C@@H](NC(=O)CN1C(=O)N[C@@](C)(c3ccc4ccccc4c3)C1=O)CC2
PV-001856495923_1_T1,PV-001856495923,-9.2,0.287,430.55,4.5241,6,2,78.09,4,32,none,none,none,REAL,Cc1cc(C)cc(C(=O)N2CCC[C@H](C(=O)Nc3cc(-c4cc(C)cc(C)c4)n[nH]3)C2)c1
PV-001855674807_1_T2,PV-001855674807,-9.2,0.287,428.466,4.5705,6,2,87.74,6,32,none,none,low,REAL,Cc1ccc(C)c(C(=O)c2ccccc2C(=O)Nc2n[nH]c(Cc3cccc(F)c3)n2)c1
PV-001852605125_2_T1,PV-001852605125,-9.2,0.287,434.513,4.281,6,2,78.09,4,32,none,none,none,REAL,Cc1cc(C)cc(C(=O)N2CCC[C@@H](C(=O)Nc3cc(-c4cc(C)ccc4F)n[nH]3)C2)c1
PV-001810102006_2_T1,PV-001810102006,-9.2,0.287,451.487,3.7323,6,1,69.72,3,32,high,none,none,REAL,C[C@H]1CC(C)(C)C[C@]2(C1)NC(=O)N(CC(=O)N1CCCc3c1cccc3C(F)(F)F)C2=O
ZINC000009668947_T1,ZINC000009668947,-9.2,0.279,431.458,2.5699,8,2,93.81,1,33,none,none,high,ZINC,Cc1ccc(NC2=N[C@]3(c4ccccc4NC3=O)n3c(nc4c3=Nc3ccccc3-4)=N2)cc1
ZINC000100737708_T2,ZINC000100737708,-9.2,0.279,431.446,4.7572,5,1,80.31,2,33,high,high,none,ZINC,O=C(Nc1cccc2c1C(=O)[C@@H]1C=CC=C[C@@H]1C2=O)c1cccc2c1C(=O)c1ccccc1-2
ZINC000012436788_T8,ZINC000012436788,-9.2,0.279,431.446,4.7572,5,1,80.31,2,33,high,high,none,ZINC,O=C(Nc1cccc2c1C(=O)[C@@H]1C=CC=C[C@H]1C2=O)c1cccc2c1C(=O)c1ccccc1-2
ZINC000012436788_T2,ZINC000012436788,-9.2,0.279,431.446,4.7572,5,1,80.31,2,33,high,high,none,ZINC,O=C(Nc1cccc2c1C(=O)[C@@H]1C=CC=C[C@H]1C2=O)c1cccc2c1C(=O)c1ccccc1-2
ZINC000008587317_T2,ZINC000008587317,-9.2,0.279,437.502,5.0593,7,2,81.07,5,33,none,none,none,ZINC,COc1ccc([C@H]2C=C(c3ccccc3)Nc3nc(NC(=O)c4ccc(C)cc4)nn32)cc1
