Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
PV-001942820194_1_T9,PV-001942820194,-8.7,0.281,419.44,1.6817,9,4,119.64,5,31,none,none,none,REAL,O=C(NCc1cc(=O)[nH]c(=O)[nH]1)Nc1ccc(CC(=O)N2CCc3ccccc32)cc1
PV-001950173326_1_T5,PV-001950173326,-8.7,0.281,454.432,2.3521,9,4,153.35,4,31,none,none,none,REAL,O=C(Nc1nnc(-c2cccc(C(F)(F)F)c2)s1)NC1CCC2(CC1)NC(=O)NC2=O
Z1000940882_2_T2,Z1000940882,-8.7,0.281,411.46,3.6683,6,3,87.3,4,31,high,high,none,REAL,C[C@@]1(c2cccc(CNC(=O)c3ccc4c(c3)-c3ccccc3C4)c2)NC(=O)NC1=O
Z1143578185_2,Z1143578185,-8.7,0.281,425.438,2.3726,7,3,85.83,4,31,none,none,none,REAL,Cc1nc(-c2ccc(NC(=O)N[C@H]3CCN(c4ccc(F)cc4F)C3)cc2)cc(=O)[nH]1
Z1250846429_1_T2,Z1250846429,-8.7,0.281,439.858,3.3723,9,2,120.92,2,31,none,none,none,REAL,Cc1cc(C(=O)N2CCC(c3nc4cc(Cl)ccc4o3)CC2)nc2nc(O)[nH]c(=O)c12
Z1251080561_1_T2,Z1251080561,-8.7,0.281,419.415,2.2406,8,3,110.68,2,31,none,none,none,REAL,Cc1cc(C(=O)N2CC=C(c3c[nH]c4cc(F)ccc34)CC2)nc2nc(O)[nH]c(=O)c12
Z1265131485_1_T1,Z1265131485,-8.7,0.281,417.435,4.6683,5,0,55.84,2,31,none,none,none,REAL,C[C@@H]1CN(C(=O)c2ccc3c(c2)C[C@@H](c2ccccc2)OC3=O)c2ccc(F)cc2O1
Z1277291756_4,Z1277291756,-8.7,0.281,417.468,1.9295,8,3,102.9,4,31,none,none,none,REAL,Cc1nc(-c2ccc(NC(=O)N[C@H]3C[C@@H](C)N(c4ccccc4)C3=O)cc2)cc(=O)[nH]1
Z1304893854_2,Z1304893854,-8.7,0.281,416.484,2.6002,8,4,108.04,4,31,high,high,none,REAL,Cc1ncc2c(n1)CC[C@H](NC(=O)NNC(=O)Nc1ccc(-c3ccccc3)cc1)C2
Z1310711689_1_T1,Z1310711689,-8.7,0.281,418.495,2.9352,7,1,88.33,3,31,none,none,none,REAL,CC1(C)CC(=O)c2cc(-c3nc(-c4ccc(N5CCCCC5)cc4)no3)c(=O)[nH]c2C1
Z1313872023_1_T2,Z1313872023,-8.7,0.281,414.464,4.0594,7,2,94.89,2,31,none,high,none,REAL,Cc1cc(C(=O)N2CCC(c3cccc4ccccc34)CC2)nc2nc(O)[nH]c(=O)c12
