Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
ZINC000257234332_T1,ZINC000257234332,-9.5,0.297,424.546,4.4897,5,0,51.02,4,32,none,none,none,ZINC,Cc1cc(C)n(-c2cccc(C(=O)N3CCC[C@@H](Cc4cccc5ncccc45)C3)c2)n1
ZINC000257306233_T1,ZINC000257306233,-9.5,0.297,425.53,4.7214,5,1,62.3,3,32,none,none,none,ZINC,Cc1cc(-c2ccccc2)cc([C@H]2CCCN(C(=O)[C@@H]3CC(=O)Nc4ccccc43)C2)n1
Z649348080_1_T1,Z649348080,-9.5,0.297,426.435,2.0955,9,2,111.02,4,32,none,none,none,REAL,Cc1ccc2c(O)c(C(=O)Nc3cccc(Cn4nc5ccccn5c4=O)c3)cnc2n1
Z1472758778_1_T3,Z1472758778,-9.5,0.297,426.439,1.8262,10,4,133.38,5,32,none,none,none,REAL,Cn1ccnc1-c1cc(NC(=O)c2cccc(NC(=O)c3ccc4[nH]cnc4c3)c2)[nH]n1
ZINC000409190337_T1,ZINC000409190337,-9.5,0.297,427.411,4.4776,7,0,83.42,5,32,none,none,none,ZINC,Cc1cccc(C2=N/C(=C\c3ccccc3OC(=O)c3ccc4c(c3)OCO4)C(=O)O2)c1
ZINC000012746519_T1,ZINC000012746519,-9.5,0.297,427.507,2.5176,7,1,79.59,3,32,none,high,none,ZINC,Cc1ccc(-n2ncc3c2CCC[C@H]3NC(=O)c2nn(C)c(=O)c3ccccc32)cc1C
Z1927716069_1_T2,Z1927716069,-9.5,0.297,430.502,3.9564,6,0,74.76,2,32,none,none,none,REAL,C[C@H]1CN(C(=O)[C@@H]2CC(=O)c3ccccc32)C[C@@H](C)N1C(=O)[C@@H]1CC(=O)c2ccccc21
Z1422677992_1_T1,Z1422677992,-9.5,0.297,431.495,2.2529,8,2,98.4,3,32,none,none,none,REAL,CN1CCc2ccc(NC(=O)[C@@H]3CCCN(C(=O)c4ccc5[nH]ncc5c4)C3)cc2C1=O
PV-001801259019_2_T1,PV-001801259019,-9.5,0.297,431.534,3.3019,6,1,69.72,4,32,high,high,none,REAL,CC(=O)Nc1ccc(N2C[C@@H](C(=O)N3CC=C(c4cc(C)cc(C)c4)CC3)CC2=O)cc1
Z1158013744_1,Z1158013744,-9.5,0.297,431.534,3.7726,6,1,65.64,4,32,none,none,low,REAL,COc1cccc(C2(C(=O)N3CCN(C(=O)c4cc5ccccc5[nH]4)CC3)CCCC2)c1
Z1618822801_1_T1,Z1618822801,-9.5,0.297,432.454,3.8036,7,2,89.53,2,32,none,none,none,REAL,Cc1cc(F)c2nc(O)cc(C(=O)N3CCN(C(=O)c4cc5ccccc5[nH]4)CC3)c2c1
Z1069479908_1_T1,Z1069479908,-9.5,0.297,432.479,2.0622,8,2,104.39,3,32,high,none,none,REAL,Cc1cc(C(=O)N2CCC(C(=O)c3ccc4c(c3)NC(=O)[C@@H](C)O4)CC2)c2n[nH]cc2c1
