Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
ZINC000101094105_T2,ZINC000101094105,-9.7,0.285,444.485,5.6252,4,0,68.28,0,34,none,none,none,ZINC,O=C1c2cc3ccccc3cc2C(=O)[C@@H]2C[C@@H]3C(=O)c4cc5ccccc5cc4C(=O)[C@@H]3C[C@@H]12
ZINC000101094105_T6,ZINC000101094105,-9.7,0.285,444.485,5.6252,4,0,68.28,0,34,none,none,none,ZINC,O=C1c2cc3ccccc3cc2C(=O)[C@@H]2C[C@@H]3C(=O)c4cc5ccccc5cc4C(=O)[C@@H]3C[C@@H]12
ZINC000101094105_T7,ZINC000101094105,-9.7,0.285,444.485,5.6252,4,0,68.28,0,34,none,none,none,ZINC,O=C1c2cc3ccccc3cc2C(=O)[C@@H]2C[C@@H]3C(=O)c4cc5ccccc5cc4C(=O)[C@@H]3C[C@@H]12
ZINC000101094108_T4,ZINC000101094108,-9.7,0.285,444.485,5.6252,4,0,68.28,0,34,none,none,none,ZINC,O=C1c2cc3ccccc3cc2C(=O)[C@@H]2C[C@@H]3C(=O)c4cc5ccccc5cc4C(=O)[C@H]3C[C@@H]12
ZINC000102931311_T5,ZINC000102931311,-9.7,0.285,447.512,4.1438,4,1,46.92,3,34,none,none,none,ZINC,Cc1nn(-c2ccccc2)c2c1[C@@H](c1ccc(F)cc1)C1=C(CC(c3ccccc3)=CC1=O)N2
ZINC000009730650_T2,ZINC000009730650,-9.7,0.277,476.599,5.6612,4,2,86.44,4,35,none,none,none,ZINC,O=C(c1ccccc1)c1ccc2c(c1)NC1=C(C(=O)C[C@H](c3ccccc3)C1)[C@H](c1cccs1)N2
ZINC000009934328_T1,ZINC000009934328,-9.7,0.277,460.532,5.7121,5,1,62.55,3,35,none,none,none,ZINC,O=C(c1ccccc1)N1c2ccccc2NC2=C(C(=O)C[C@H](c3ccccc3)C2)[C@@H]1c1ccco1
ZINC000103534704_T11,ZINC000103534704,-9.7,0.277,476.555,4.0966,5,0,85.93,3,35,low,high,none,ZINC,O=C(c1cccs1)[C@@H]1[C@@H]2C(=O)N(c3ccc4ccccc4c3)C(=O)[C@H]2[C@H]2c3ccccc3C=CN12
Z1033365686_2_T1,Z1033365686,-9.7,0.277,472.543,2.139,8,1,90.03,3,35,none,high,none,REAL,O=C(c1ccc(=O)[nH]c1)N1CCN(C(=O)[C@H]2CCCN(C(=O)c3cccc4ccccc34)C2)CC1
Z1129785659_8_T1,Z1129785659,-9.7,0.277,473.615,4.3296,6,0,60.93,3,35,none,none,none,REAL,O=C([C@H]1C[C@H]2CCCC[C@H]2N1C(=O)c1ccc2ccccc2c1)N1CCC(N2CCCC2=O)CC1
Z729566070_2_T2,Z729566070,-9.7,0.277,470.527,3.4653,8,2,98.82,4,35,none,none,none,REAL,CC(=O)Nc1cccc2c1CCCN2C(=O)CN1C(=O)N[C@@](C)(c2ccc3ccccc3c2)C1=O
Z735880084_1_T2,Z735880084,-9.7,0.277,466.539,3.1971,7,1,76.72,4,35,low,high,none,REAL,O=C(Cc1c[nH]c2ccccc12)N1CCN([C@@H]2CC(=O)N(c3ccc4ccccc4c3)C2=O)CC1
Z806433548_1_T2,Z806433548,-9.7,0.277,466.583,5.1043,6,1,69.3,3,35,none,high,none,REAL,O=C(c1cccc2ccccc12)N1CCC[C@H](C(=O)N2CCC(c3c[nH]c4ncccc34)CC2)C1
Z978009052_2_T2,Z978009052,-9.7,0.277,470.527,3.4653,8,2,98.82,4,35,none,none,none,REAL,CC(=O)N1CCCc2cc(NC(=O)CN3C(=O)N[C@@](C)(c4ccc5ccccc5c4)C3=O)ccc21
Z999683352_1_T1,Z999683352,-9.7,0.277,464.567,4.2288,6,1,69.3,3,35,none,high,none,REAL,O=C(c1ccc2[nH]ncc2c1)N1CCC[C@H](C(=O)N2CC=C(c3cccc4ccccc34)CC2)C1
ZINC000000944501_T1,ZINC000000944501,-9.7,0.277,482.515,4.186,7,2,121.28,4,35,high,none,none,ZINC,O=C(O)c1ccc(NC2=C/C(=N\S(=O)(=O)c3ccc4ccccc4c3)c3ccccc3C2=O)cc1
ZINC000002570049_T3,ZINC000002570049,-9.7,0.277,475.886,4.5553,5,0,80.64,0,35,none,none,none,ZINC,O=C1c2ccccc2C(=O)C2=C1C=c1nc3c(cc1C2)=CC1=C(C3)C(=O)c2cccc(Cl)c2C1=O
ZINC000002570049_T4,ZINC000002570049,-9.7,0.277,475.886,4.5553,5,0,80.64,0,35,none,none,none,ZINC,O=C1c2ccccc2C(=O)C2=C1C=c1nc3c(cc1C2)=CC1=C(C3)C(=O)c2cccc(Cl)c2C1=O
ZINC000002570049_T5,ZINC000002570049,-9.7,0.277,475.886,4.5553,5,0,80.64,0,35,none,none,none,ZINC,O=C1c2ccccc2C(=O)C2=C1C=c1nc3c(cc1C2)=CC1=C(C3)C(=O)c2cccc(Cl)c2C1=O
ZINC000004235972_T1,ZINC000004235972,-9.7,0.277,486.493,2.6031,7,2,81.75,3,35,high,high,none,ZINC,O=C(C1CCNCC1)N1CCN2C(=O)c3cc(-c4cccc(C(F)(F)F)c4)ccc3NC(=O)[C@H]2C1
ZINC000020179454_T1,ZINC000020179454,-9.7,0.277,486.609,5.1287,4,1,74.71,5,35,none,none,none,ZINC,O=C(NC1CCCCC1)c1ccc(/C=C2\Sc3ccccc3N(Cc3ccccc3F)C2=O)cc1
ZINC000023232974_T1,ZINC000023232974,-9.7,0.277,466.543,3.0911,8,0,76.38,4,35,none,none,none,ZINC,Cc1ccc(-n2nnnc2CN2CCN(C(=O)C3c4ccccc4Oc4ccccc43)CC2)cc1
ZINC000037246229_T1,ZINC000037246229,-9.7,0.277,465.591,5.8412,4,1,63.24,0,35,none,high,none,ZINC,O=C1c2ccccc2C(=O)c2cc3c(cc21)N[C@H]1CC[C@H]2[C@@H]4CCCC[C@@H]4C(=O)[C@H]4CC[C@H]3[C@H]1[C@@H]42
ZINC000068602782_T1,ZINC000068602782,-9.7,0.277,456.504,3.4735,6,2,82.92,4,35,none,none,none,ZINC,O=C1Nc2ccccc2/C1=N/c1cccc(Cc2cccc(/N=C3/c4ccccc4NC3=O)c2)c1
ZINC000101903422_T3,ZINC000101903422,-9.7,0.277,457.532,5.0664,5,0,63.16,3,35,none,none,high,ZINC,Cc1ccc2nc(-c3ccccc3)nc(-c3ccc(N4C(=O)[C@@H]5[C@H]6C=C[C@@H](C6)[C@H]5C4=O)cc3)c2c1
ZINC000223055778_T1,ZINC000223055778,-9.7,0.277,490.666,5.7452,5,2,83.65,6,35,none,high,none,ZINC,CC[C@@H](NC(=O)c1ccc(C)c(S(=O)(=O)Nc2ccc(C)c(C)c2)c1)c1ccc2c(c1)CCCC2
ZINC000229385301_T1,ZINC000229385301,-9.7,0.277,463.536,4.0289,6,0,70.05,4,35,none,low,high,ZINC,O=C(CN1C(=O)[C@@H]2CC=CC[C@H]2C1=O)N1N=C(c2ccc3ccccc3c2)C[C@@H]1c1ccccc1
ZINC000257313525_T1,ZINC000257313525,-9.7,0.277,495.569,5.0399,6,1,90.08,3,35,none,none,none,ZINC,CC1(C)Oc2ccc(C(=O)NS(=O)(=O)c3ccc(F)cc3)cc2[C@@H]2O[C@H](c3ccccc3)CC[C@H]21
ZINC000257315307_T1,ZINC000257315307,-9.7,0.277,468.639,5.2528,4,1,41.57,6,35,none,none,none,ZINC,CCN(C(=O)C(c1ccccc1)c1ccccc1)[C@H]1C[C@@H](c2ccccc2)OC2(CCNCC2)C1
ZINC000101025558_T15,ZINC000101025558,-9.7,0.269,479.491,2.5994,8,1,98.23,4,36,low,high,none,ZINC,O=C1C[C@@H](N(O)[C@H]2CC(=O)N(c3ccc4ccccc4c3)C2=O)C(=O)N1c1ccc2ccccc2c1
ZINC000222357727_T6,ZINC000222357727,-9.7,0.269,473.57,4.4305,4,0,54.45,4,36,none,none,high,ZINC,CC(=O)c1cccc(N2C(=O)[C@@H]3[C@H]4C=C[C@@H](C4=C(c4ccc(C)cc4)c4ccc(C)cc4)[C@@H]3C2=O)c1
