Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1515530361_4_T1,Z1515530361,-8.6,0.277,437.515,2.9912,6,1,97.92,2,31,low,low,low,REAL,O=C(N[C@H]1[C@H]2CCO[C@@H]2C12CCCC2)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O
Z1506002348_1_T2,Z1506002348,-8.6,0.307,369.379,3.6862,6,2,83.7,2,28,high,high,none,REAL,O=C(Cc1cc2c(ccc3ccccc32)o1)Nc1nc2ccccc2c(=O)[nH]1
Z1506002348_1_T1,Z1506002348,-8.6,0.307,369.379,3.6862,6,2,83.7,2,28,high,high,none,REAL,O=C(Cc1cc2c(ccc3ccccc32)o1)Nc1nc2ccccc2c(=O)[nH]1
Z1481746626_1_T3,Z1481746626,-8.6,0.287,404.429,1.6843,9,3,121.5,3,30,none,none,low,REAL,Cc1ccc(C)c(-n2ncc(NC(=O)c3cc(C)c4c(=O)[nH]c(O)nc4n3)c2C)c1
Z148143666_2_T2,Z148143666,-8.6,0.287,400.433,3.602,6,1,77.52,5,30,none,none,none,REAL,O=C1NC[C@@H](COC(=O)c2c3c(nc4ccccc24)/C(=C/c2ccccc2)CC3)O1
Z1462331687_2,Z1462331687,-8.6,0.269,432.431,2.5256,8,2,110.8,5,32,none,none,none,REAL,C[C@@]1(c2cccc(C(=O)OCc3cc(=O)oc4cc5c(cc34)CCC5)c2)NC(=O)NC1=O
Z1460469899_4,Z1460469899,-8.6,0.297,388.422,3.1249,6,1,81.43,4,29,none,none,none,REAL,O=C(O[C@H]1CCNC1=O)c1c2c(nc3ccccc13)/C(=C\c1ccco1)CCC2
Z1452890997_7_T1,Z1452890997,-8.6,0.287,405.496,3.7608,6,2,78.51,3,30,none,none,none,REAL,Cc1ccc([C@@H]2[C@@H](C)CCCN2C(=O)c2cccc([C@@]3(C)NC(=O)NC3=O)c2)cc1
Z1452857456_1_T1,Z1452857456,-8.6,0.307,385.369,2.2139,6,2,78.51,2,28,none,none,none,REAL,C[C@]1(c2cccc(C(=O)N3CCc4c(F)ccc(F)c4C3)c2)NC(=O)NC1=O
Z1452804926_1_T2,Z1452804926,-8.6,0.277,423.428,-0.2681,10,3,127.92,3,31,none,none,none,REAL,C[C@]1(c2cccc(C(=O)N3CCN(C(=O)c4ccc(=O)[nH]c4)CC3)c2)NC(=O)NC1=O
Z1452101750_2_T1,Z1452101750,-8.6,0.319,363.416,2.3562,6,2,78.51,2,27,none,none,none,REAL,Cc1cccc2c1CCN(C(=O)c1cccc([C@@]3(C)NC(=O)NC3=O)c1)C2
Z1434566780_2_T1,Z1434566780,-8.6,0.269,423.515,5.0853,5,0,53.51,2,32,none,high,none,REAL,CC(=O)N1CCN(C(=O)c2cc(-c3cccc4ccccc34)nc3ccccc23)[C@@H](C)C1
Z1417819669_1_T2,Z1417819669,-8.6,0.297,392.414,1.5102,8,1,91.84,1,29,none,none,none,REAL,Cn1c(=O)[nH]c(=O)c2cc(C(=O)N3CCC4(CC3)OCc3ccccc34)cnc21
Z1417811909_1_T5,Z1417811909,-8.6,0.297,392.414,1.5717,8,2,104.12,1,29,none,none,none,REAL,Cc1cc(C(=O)N2CCC3(CC2)OCc2ccccc23)nc2nc(O)[nH]c(=O)c12
Z1369936592_1_T1,Z1369936592,-8.6,0.287,401.465,3.7801,6,2,74.58,4,30,none,none,none,REAL,O=C(Nc1cccc(C(=O)N2CCc3cc(-c4ccccc4)oc3C2)c1)NC1CC1
Z1348802091_1_T2,Z1348802091,-8.6,0.277,431.467,3.9638,6,1,105.76,2,31,low,low,low,REAL,O=C(Nc1ccc2c(c1)C(=O)CCC2)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O
Z1333926093_1_T1,Z1333926093,-8.6,0.358,316.363,2.5443,5,1,61.88,1,24,high,high,none,REAL,O=C(c1ccc2c(c1)-c1ccccc1C2)N1CCc2nn[nH]c2C1
Z1330520607_1_T3,Z1330520607,-8.6,0.307,371.403,2.248,8,1,92.59,3,28,high,high,low,REAL,Cc1nc(C(=O)N(C)C2c3ccccc3-c3ccccc32)nn1-c1nnc[nH]1
Z1330295941_1_T6,Z1330295941,-8.6,0.331,348.361,0.9821,7,3,104.53,2,26,high,high,none,REAL,CN(C(=O)c1[nH]c(=O)[nH]c(=O)c1N)C1c2ccccc2-c2ccccc21
Z1329937673_1_T2,Z1329937673,-8.6,0.287,398.421,3.2955,7,2,94.89,2,30,high,high,none,REAL,Cc1cc(C(=O)N(C)C2c3ccccc3-c3ccccc32)nc2nc(O)[nH]c(=O)c12
Z1329937673_1_T1,Z1329937673,-8.6,0.287,398.421,3.2955,7,2,94.89,2,30,high,high,none,REAL,Cc1cc(C(=O)N(C)C2c3ccccc3-c3ccccc32)nc2nc(O)[nH]c(=O)c12
Z1313109499_1_T5,Z1313109499,-8.6,0.287,402.413,0.7243,9,2,112.71,2,30,none,none,none,REAL,Cc1cc(C(=O)N2CCc3c(cnn3-c3ccccc3)C2)nc2nc(O)[nH]c(=O)c12
Z1312740018_1_T5,Z1312740018,-8.6,0.307,378.387,1.7547,8,3,115.12,2,28,none,none,high,REAL,Cc1cc(C(=O)N2CC=C(c3ccc(O)cc3)CC2)nc2nc(O)[nH]c(=O)c12
Z1311761303_2_T5,Z1311761303,-8.6,0.261,447.494,2.2228,9,4,119.64,4,33,none,none,none,REAL,O=C(NC[C@H]1CCC[C@]12NC(=O)NC2=O)Nc1cccc(C(=O)N2CCc3ccccc32)c1
Z1278192764_2_T1,Z1278192764,-8.6,0.297,394.449,2.9134,6,2,66.37,3,29,none,none,none,REAL,CNC(=O)Cn1ccc2ccc(NC(=O)N3CCc4cccc(F)c4[C@H]3C)cc21
Z1250584790_2,Z1250584790,-8.6,0.307,374.399,2.6203,7,3,103.68,3,28,none,high,none,REAL,Cc1cc(C(=O)N[C@@H](C)c2cccc3ccccc23)nc2nc(O)[nH]c(=O)c12
Z1232080198_2_T2,Z1232080198,-8.6,0.277,412.408,3.593,9,2,114.91,3,31,none,none,high,REAL,O=C(Nc1nnn[nH]1)c1c2c(nc3ccccc13)/C(=C\c1ccc3c(c1)OCO3)CC2
Z1232080198_1_T2,Z1232080198,-8.6,0.277,412.408,3.593,9,2,114.91,3,31,none,none,high,REAL,O=C(Nc1nnn[nH]1)c1c2c(nc3ccccc13)/C(=C/c1ccc3c(c1)OCO3)CC2
Z1229730348_6_T1,Z1229730348,-8.6,0.277,438.59,4.4067,5,0,66.07,2,31,none,none,none,REAL,C[C@H]1C[C@@H]2CCCC[C@H]2N1C(=O)c1cccc(S(=O)(=O)N2c3ccccc3C[C@@H]2C)c1
Z1229730348_5_T1,Z1229730348,-8.6,0.277,438.59,4.4067,5,0,66.07,2,31,none,none,none,REAL,C[C@@H]1C[C@@H]2CCCC[C@H]2N1C(=O)c1cccc(S(=O)(=O)N2c3ccccc3C[C@@H]2C)c1
Z1195478438_2_T1,Z1195478438,-8.6,0.277,411.464,3.6959,7,0,82.79,5,31,none,none,none,REAL,Cn1nnnc1COC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccccc1)CCC2
Z1195478438_1_T1,Z1195478438,-8.6,0.277,411.464,3.6959,7,0,82.79,5,31,none,none,none,REAL,Cn1nnnc1COC(=O)c1c2c(nc3ccccc13)/C(=C/c1ccccc1)CCC2
Z1174754345_2_T2,Z1174754345,-8.6,0.269,430.467,1.814,9,1,104.31,3,32,high,high,none,REAL,O=C([C@H]1CC(=O)N(c2ccc3c(c2)Cc2ccccc2-3)C1)N1CCO[C@H](c2nnn[nH]2)C1
Z1167318249_2_T1,Z1167318249,-8.6,0.277,417.435,4.3523,5,1,64.63,3,31,none,none,none,REAL,O=C(N[C@H]1CCOc2ccc(F)cc21)c1ccc2c(c1)C[C@@H](c1ccccc1)OC2=O
Z1135059810_1_T1,Z1135059810,-8.6,0.269,425.491,4.9753,7,2,86.69,2,32,low,none,low,REAL,Cc1ccccc1-c1cccc([C@@H]2NC(N)=Nc3nc4cc5c(cc4n32)OCCCO5)c1
Z112144674_2_T1,Z112144674,-8.6,0.246,483.445,4.0142,7,2,97.39,7,35,none,none,none,REAL,O=C(COC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccccc1)CC2)NC(=O)NCC(F)(F)F
Z1031611182_1_T1,Z1031611182,-8.6,0.269,421.499,4.6916,5,1,62.3,3,32,none,none,none,REAL,O=C1CN(C(=O)c2cc(-c3ccc(-c4ccccc4)cc3)nc3ccccc23)CCCN1
Z1015254072_1,Z1015254072,-8.6,0.287,418.516,3.2715,5,0,66.07,1,30,none,none,none,REAL,CC(=O)N1CCc2cc(S(=O)(=O)N3Cc4ccccc4-c4ccccc4C3)ccc21
Z1014641074_3_T1,Z1014641074,-8.6,0.232,492.577,4.1724,7,2,91.4,4,37,low,high,none,REAL,O=C(NNC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2N1C(=O)c1ccc2ccccc2c1)c1cccc2cccnc12
Z1014363782_3_T1,Z1014363782,-8.6,0.239,480.566,3.8958,7,3,94.3,4,36,none,none,none,REAL,O=C(NNC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2N1C(=O)c1ccc2ccccc2c1)c1c[nH]c2ccccc12
PV-001900498784_1_T1,PV-001900498784,-8.6,0.277,410.476,3.6913,6,3,97.11,6,31,none,none,none,REAL,NC(=O)NCCNC(=O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ccccc12
PV-001878955056_1_T1,PV-001878955056,-8.6,0.297,410.82,2.3379,9,4,132.36,3,29,none,none,none,REAL,Cc1n[nH]c(NC(=O)c2cc(C)c3c(=O)[nH]c(O)nc3n2)c1-c1cccc(Cl)c1
PV-001878878021_1_T8,PV-001878878021,-8.6,0.297,390.402,2.0758,9,4,132.36,3,29,none,none,none,REAL,Cc1ccc(-c2c(C)n[nH]c2NC(=O)c2cc(C)c3c(=O)[nH]c(O)nc3n2)cc1
PV-001875408549_1_T10,PV-001875408549,-8.6,0.307,386.407,0.8709,9,3,116.84,2,28,none,none,none,REAL,C[C@]1(c2ccc(C(=O)N3CCC4(CCNC(=O)O4)CC3)cc2)NC(=O)NC1=O
PV-001874412850_2_T1,PV-001874412850,-8.6,0.297,389.41,2.4987,7,4,107.53,4,29,high,high,none,REAL,C[C@@]1(c2cccc(C(=O)NCc3c(O)ccc4ccccc34)c2)NC(=O)NC1=O
PV-001866698351_2_T5,PV-001866698351,-8.6,0.269,446.428,3.994,7,2,94.89,3,32,none,none,none,REAL,Cc1cc(C(=O)N2CC[C@@H](c3cccc(C(F)(F)F)c3)C2(C)C)nc2nc(O)[nH]c(=O)c12
PV-001857869184_2_T9,PV-001857869184,-8.6,0.344,339.354,1.2057,8,4,118.13,3,25,none,none,none,REAL,O=C(c1cc(-c2ccccc2O)[nH]n1)N1CC[C@@H](c2cc(O)[nH]n2)C1
PV-001851509350_2_T1,PV-001851509350,-8.6,0.307,446.275,2.8383,6,2,78.51,2,28,none,none,none,REAL,C[C@@]1(c2cccc(C(=O)N3CCc4c(F)ccc(Br)c4C3)c2)NC(=O)NC1=O
PV-001813622296_1_T2,PV-001813622296,-8.6,0.319,387.786,0.4313,10,3,120.72,2,27,none,none,none,REAL,Cn1ncc2c(=O)nc(NC(=O)c3ccc(Cl)c(N4CCNC4=O)c3)[nH]c21
PV-001812862555_1,PV-001812862555,-8.6,0.277,416.48,2.5728,7,2,91.4,5,31,high,none,none,REAL,CC(=O)NCC(=O)N1CCC[C@@H]1C(=O)Nc1cc(-c2ccccc2)nc2ccccc12
PV-001804466420_1_T1,PV-001804466420,-8.6,0.253,459.495,4.7195,5,1,62.3,5,34,none,none,none,REAL,CNC(=O)CN(C)C(=O)c1c(C)c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc12
PV-001792855242_1_T6,PV-001792855242,-8.6,0.277,413.436,2.2202,8,4,126.21,4,31,none,none,none,REAL,Cc1ccc(-c2cc(NC(=O)c3[nH]c(=O)[nH]c(=O)c3N)nc(-c3ccccc3)c2)cc1
ZINC000524735238_T4,ZINC000524735238,-8.5,0.236,478.515,2.589,10,3,130.48,5,36,none,none,none,ZINC,Cc1nn(-c2ncnc3[nH]cnc32)c2c1[C@H](c1ccc(C(=O)NCc3ccccc3)cc1)CC(=O)N2
ZINC000408567169_T1,ZINC000408567169,-8.5,0.243,473.503,2.2878,7,1,87.39,5,35,none,none,none,ZINC,O=C1Nc2ccccc2[C@]12[C@H]([N+](=O)[O-])[C@@H](c1ccc(OCc3cccc(F)c3)cc1)[C@@H]1CCCN12
ZINC000299888676_T4,ZINC000299888676,-8.5,0.25,466.504,1.7941,9,2,130.45,4,34,none,none,none,ZINC,O=c1[nH][nH]c(=O)c2cc(-n3nc(/C=C\c4ccccc4)n[n+]3-c3cc4cccsc-4n3)ccc12
ZINC000263585221_T1,ZINC000263585221,-8.5,0.236,477.471,4.493,7,0,91.79,4,36,high,none,high,ZINC,COC(=O)c1ccc(/C=C2\Oc3c(ccc4c3[C@H](c3ccc5ncccc5c3)CC(=O)O4)C2=O)cc1
ZINC000245226050_T1,ZINC000245226050,-8.5,0.258,436.553,3.6846,4,0,32.78,1,33,none,none,none,ZINC,Cc1ccc(/C=C2/C(=O)N3c4ccccc4[C@@]45CCN6CC7=CCO[C@@H]2[C@H]([C@@H]34)[C@H]7C[C@H]65)cc1
ZINC000123214333_T1,ZINC000123214333,-8.5,0.258,456.664,5.1951,4,0,44.76,2,33,none,none,none,ZINC,CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3C=C[C@]4(C)[C@@H]5[C@@H](C[C@H]4[C@@H]3CC[C@H]2C1)O[C@]1(CC[C@H](C)CO1)[C@H]5C
ZINC000104480060_T6,ZINC000104480060,-8.5,0.236,490.945,5.72,5,1,76.13,3,36,none,none,none,ZINC,O=C(NC1=CC=C[C@@H]2C(=O)c3ccccc3C(=O)[C@@H]12)c1cc(-c2ccccc2Cl)nc2ccccc21
ZINC000104480052_T6,ZINC000104480052,-8.5,0.236,490.945,5.72,5,1,76.13,3,36,none,none,none,ZINC,O=C(NC1=CC=C[C@@H]2C(=O)c3ccccc3C(=O)[C@H]12)c1cc(-c2ccccc2Cl)nc2ccccc21
ZINC000104480048_T6,ZINC000104480048,-8.5,0.236,490.945,5.72,5,1,76.13,3,36,none,none,none,ZINC,O=C(NC1=CC=C[C@H]2C(=O)c3ccccc3C(=O)[C@H]12)c1cc(-c2ccccc2Cl)nc2ccccc21
ZINC000103904800_T1,ZINC000103904800,-8.5,0.283,392.457,4.5497,4,2,53.85,1,30,high,high,none,ZINC,Cc1cc2c(cc1C)NC1=C(O)[C@@H](c3c4ccccc4cc4ccccc43)OC1=N2
ZINC000101695542_T3,ZINC000101695542,-8.5,0.266,420.467,4.1213,5,1,69.97,2,32,high,low,none,ZINC,O=C(c1ccccc1)c1ccc2c(c1)N=C1CCCC(O)=C1[C@@H]1c3ccccc3C(=O)N21
ZINC000100211927_T1,ZINC000100211927,-8.5,0.293,376.458,5.6564,3,0,24.83,2,29,low,high,none,ZINC,c1ccc(C2=NN3[C@H](C2)c2ccccc2O[C@H]3c2cccc3ccccc32)cc1
ZINC000092020175_T1,ZINC000092020175,-8.5,0.327,351.409,1.7769,7,2,87.04,3,26,none,none,none,ZINC,Cn1ccnc1C1CCN(C(=O)c2cc(-c3ccccc3O)n[nH]2)CC1
ZINC000072342302_T3,ZINC000072342302,-8.5,0.266,431.534,4.5692,6,1,75.29,3,32,high,high,none,ZINC,CC(C)(C)c1cc(C(=O)N2CCC[C@@H]([C@H]3CC(=O)c4c(ccc5ccccc54)O3)C2)[nH]n1
ZINC000071785267_T1,ZINC000071785267,-8.5,0.23,505.912,4.6669,6,0,74.72,2,37,none,none,low,ZINC,O=c1oc2ccccc2cc1-c1cc(-c2coc3ccccc3c2=O)c2c(n1)-c1cc(Cl)ccc1OC2
ZINC000057589856_T1,ZINC000057589856,-8.5,0.23,498.604,4.0641,7,1,75.94,5,37,none,none,none,ZINC,Cc1ccc(C)c2[nH]c(=O)c([C@H](c3nnnn3C3CCCC3)N3CC=C(c4ccc(F)cc4)CC3)cc12
ZINC000036019151_T1,ZINC000036019151,-8.5,0.236,486.61,5.7106,6,0,74.76,2,36,low,high,none,ZINC,C[C@H]1[C@H](n2c(=O)c3ccc4c5c(ccc(c35)c2=O)c(=O)n([C@@H]2CCC[C@H](C)[C@@H]2C)c4=O)CCC[C@@H]1C
