Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
ZINC000101835650_T2,ZINC000101835650,-8.4,0,493.59,5.4753,7,2,97.29,4,36,none,none,none,ZINC,Cc1ccc([C@H]2C=C(c3ccccc3)Nc3nc(NS(=O)(=O)c4ccc5ccccc5c4)nn32)cc1
Z298859774_2_T1,Z298859774,-8.4,1175.9,491.546,4.5306,7,2,89.55,3,37,none,none,high,REAL,O=C(N[C@H]1CCCc2[nH]c(=O)ccc21)c1c2c(nc3ccccc13)/C(=C/c1ccc3c(c1)OCO3)CC2
Z148969640_1_T2,Z148969640,-8.4,964.66,489.551,2.7223,8,1,113.52,5,35,none,none,none,REAL,Cc1cccc2c(=O)[nH]c(COC(=O)c3cccc(S(=O)(=O)N4CCc5ccccc5C4)c3)nc12
ZINC000002401785_T11,ZINC000002401785,-8.4,0,489.505,3.8966,6,0,70.05,3,37,low,high,none,ZINC,O=C(c1ccc(F)cc1)[C@@H]1[C@@H]2C(=O)N(c3ccc4ccccc4c3)C(=O)[C@@H]2[C@@H]2c3ccccc3C=NN21
ZINC000013018541_T1,ZINC000013018541,-8.4,0,489.494,2.6074,10,2,122.11,6,37,high,high,none,ZINC,O=C(NNC(=O)c1ccc(-n2cnnn2)cc1)c1ccc(CN2C(=O)c3cccc4cccc2c34)cc1
ZINC000253412163_T1,ZINC000253412163,-8.4,0,489.482,5.0435,7,0,83.83,2,37,none,none,none,ZINC,Cn1cc(/C=C2\Oc3c(ccc4c3[C@H](c3coc5ccccc5c3=O)CC(=O)O4)C2=O)c2ccccc21
ZINC000245377192_T11,ZINC000245377192,-8.4,0,488.542,3.5099,6,0,74.76,2,37,high,high,high,ZINC,O=C1[C@@H]2[C@H]3C=C[C@@H](C3)[C@H]2C(=O)N1c1ccc2c(c1)-c1cc(N3C(=O)[C@@H]4[C@H]5C=C[C@@H](C5)[C@@H]4C3=O)ccc1C2
Z1007201180_2_T1,Z1007201180,-8.4,1200.3,486.526,2.5583,9,4,127.84,5,36,low,low,none,REAL,C[C@@]1(c2cccc(CNC(=O)[C@@H]3CCCN3C(=O)c3ccc4ccccc4c3O)c2)NC(=O)NC1=O
Z1007201180_2_T5,Z1007201180,-8.4,1105.5,486.526,2.5583,9,4,127.84,5,36,low,low,none,REAL,C[C@@]1(c2cccc(CNC(=O)[C@@H]3CCCN3C(=O)c3ccc4ccccc4c3O)c2)NC(=O)NC1=O
Z1014458650_11_T1,Z1014458650,-8.4,1408.2,484.598,4.1232,7,3,104.53,5,36,none,high,none,REAL,C[C@H](NC(=O)[C@H]1C[C@@H]2CCCC[C@H]2N1C(=O)c1ccc2ccccc2c1)c1ccc(NC(N)=O)cc1
